names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L5 IT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Il1rapl2,11.368244,3.8434284,6.018590695236092e-30,1.617195319809938e-25,0.9682539682539683,0.5024759580881297,2.9193468,0.79803205
Dpp10,10.963024,3.0503879,5.754398463752517e-28,7.731034336051508e-24,0.9841269841269841,0.8856394430888475,4.565318,2.5240161
Efna5,9.711453,2.9509597,2.6946703273618857e-22,2.4135263898737955e-18,0.8888888888888888,0.4128390986077221,1.8345013,0.5190881
Nrg1,9.333506,2.29883,1.0242553004461986e-20,6.880434980747339e-17,0.9841269841269841,0.8484283048657959,3.7718365,2.2647858
Fhod3,9.230951,2.3863668,2.682387946715226e-20,1.4415152825647625e-16,0.9047619047619048,0.37946748959379933,1.2148159,0.3737905
Satb2,9.049823,2.4157324,1.4320087573743484e-19,5.56460376059842e-16,0.8888888888888888,0.4195851873116119,1.478973,0.4916594
Pou6f2,9.048485,2.949519,1.449654868782618e-19,5.56460376059842e-16,0.7936507936507936,0.17661834361992249,0.7579908,0.13697176
Agbl4,8.636295,1.7272371,5.80652224185959e-18,1.9502656579845898e-14,0.9365079365079365,0.7526912587914454,2.65368,1.6071663
Car10,8.402677,2.0807364,4.364137901897153e-17,1.302937615821961e-13,0.9206349206349206,0.6381512846275298,2.3817122,1.2006236
Hs3st2,8.360026,2.880992,6.270404732614278e-17,1.614981898322321e-13,0.7619047619047619,0.223374479689967,0.89397806,0.17909478
Fras1,8.353777,2.2450228,6.611388493318025e-17,1.614981898322321e-13,0.8888888888888888,0.4013922778814411,1.3155818,0.45441172
Ext1,8.240766,1.5644829,1.711123203483368e-16,3.8314900397998413e-13,0.9365079365079365,0.7755490167934549,2.3744295,1.4573839
9130024F11Rik,8.227289,2.5123036,1.9149779163265319e-16,3.9581120470533774e-13,0.7777777777777778,0.23474953351514283,0.71998864,0.16958383
Scube1,7.7203426,2.5808475,1.160172063280675e-14,2.2267016671679812e-11,0.7301587301587301,0.21257356107363284,0.63606125,0.13853888
Fnbp1l,7.6704106,1.7119405,1.71446341047437e-14,3.0711754559630886e-11,0.8888888888888888,0.5246519305296398,1.2970304,0.59414595
Grm8,7.645202,2.1876488,2.086170274830045e-14,3.503462205292707e-11,0.9047619047619048,0.5145686809243577,1.958334,0.8485491
Ptprd,7.6284175,1.238227,2.3765279232264986e-14,3.7563120762997655e-11,0.9841269841269841,0.9654083536672886,4.501864,3.6585472
Adgrb3,7.6143622,0.811156,2.649962902826953e-14,3.955805733275568e-11,0.9523809523809523,0.9360556911152577,3.7684312,3.2234557
Cobl,7.5204115,1.8450521,5.460417305076789e-14,7.72217963091649e-11,0.8571428571428571,0.4314267259939716,1.1209934,0.45463118
Phactr1,7.4957113,1.07323,6.593981204070505e-14,8.859013747668723e-11,0.9206349206349206,0.8898736902540548,3.0873377,2.392583
R3hdm1,7.465536,1.0937196,8.296111044459078e-14,1.061507160783883e-10,0.9365079365079365,0.8403904119420124,2.5083914,1.8385907
Kcnh1,7.4394984,1.7266908,1.0106817719395195e-13,1.234409964182495e-10,0.8571428571428571,0.5163269700014353,1.1920273,0.5265294
Kcnt2,7.2939887,1.5397658,3.009108698410028e-13,3.5154239446207584e-10,0.9047619047619048,0.6869527773790728,1.9741125,1.1418347
Npas2,7.2537866,1.6962478,4.052789564275441e-13,4.537435649670046e-10,0.873015873015873,0.48622075498779965,1.1221095,0.49419957
Rasgef1b,7.185779,1.7513821,6.682503015811137e-13,6.959292841549608e-10,0.8888888888888888,0.5444954786852304,1.5500138,0.7430762
Ptprr,7.184731,1.6101792,6.733964044670257e-13,6.959292841549608e-10,0.9047619047619048,0.5739199081383666,1.3308872,0.6481787
Fgf12,7.147665,1.132658,8.826625706474677e-13,8.784127138258317e-10,0.9523809523809523,0.8550308597674753,2.897759,2.1763556
Ldb2,7.133524,1.7833266,9.783119915713172e-13,9.23725168150937e-10,0.873015873015873,0.5556911152576431,1.7132001,0.8419441
Hs3st5,7.1309276,2.0454655,9.969493813314914e-13,9.23725168150937e-10,0.746031746031746,0.26794172527630256,0.77300614,0.24882826
Pcsk2,7.102653,1.313475,1.2238454772268553e-12,1.0961575991028535e-09,0.9365079365079365,0.7699153150566959,2.2480836,1.4833611
Mef2c,7.0779057,1.5430748,1.4634910794280328e-12,1.2685163001364918e-09,0.9365079365079365,0.7804291660686091,2.4214025,1.5088001
Cdh12,7.0666275,1.6016397,1.5874451769788623e-12,1.3329578720444384e-09,0.9523809523809523,0.6849074206975743,2.1651742,1.2648283
Thrb,7.038775,1.5344504,1.9393696239171905e-12,1.5791170240804518e-09,0.9206349206349206,0.6931606143246735,1.9381388,1.11598
Rgs6,7.012894,1.8390827,2.3343819793182313e-12,1.8076384262352851e-09,0.9047619047619048,0.5111956365724128,1.6298724,0.76400197
Pcdh15,7.0116897,1.7934855,2.3545718242737245e-12,1.8076384262352851e-09,0.9047619047619048,0.7425721257356107,2.7061732,1.6155176
Celf4,6.980263,1.1914895,2.9462790048032242e-12,2.1990699127517397e-09,0.9206349206349206,0.7921271709487584,2.2940438,1.5899339
Cntn6,6.974319,1.8391914,3.073565067242993e-12,2.2320727934275465e-09,0.8571428571428571,0.40774364862925216,1.2431734,0.5243508
Chsy3,6.9577923,1.5837367,3.4564687099034184e-12,2.4440872167132855e-09,0.9047619047619048,0.7036744653365867,2.1394997,1.2529124
Pde4d,6.94405,1.3501263,3.8101608934234215e-12,2.6251031591355727e-09,0.9365079365079365,0.8249605282043921,2.7225132,1.8836261
Rmst,6.9269366,2.4593892,4.300514977537388e-12,2.88887093616074e-09,0.7142857142857143,0.2493182144395005,1.142846,0.32809195
Gm15155,6.893148,2.266764,5.45710843442022e-12,3.5764025276310077e-09,0.6984126984126984,0.2417826898234534,0.753324,0.20991428
Gm49678,6.8206043,1.7537206,9.065847002902978e-12,5.799983546857215e-09,0.8888888888888888,0.5554040476532224,1.7951359,0.91175985
Ptprt,6.7872767,1.8126054,1.1426972013412053e-11,6.998694737821684e-09,0.9047619047619048,0.6198148413951485,2.1370523,1.1403258
Lrrc4c,6.7868547,1.267208,1.1460460307560629e-11,6.998694737821684e-09,0.9523809523809523,0.9152432897947467,3.45634,2.6214013
Pde1a,6.7630773,1.4897221,1.3509098300956077e-11,8.066432696593106e-09,0.9365079365079365,0.7628103918472801,2.5259326,1.6284235
Myrip,6.7512045,1.4173362,1.4662276113680763e-11,8.564681721187003e-09,0.8571428571428571,0.5091502798909143,0.9437526,0.4622643
Zfp804b,6.74038,2.2582388,1.5797332520938418e-11,9.031368613566283e-09,0.8095238095238095,0.4664489737333142,1.7663119,0.6999329
Plcxd3,6.7286944,1.7588943,1.7119215841998484e-11,9.583194368218734e-09,0.8412698412698413,0.39191904693555335,1.0555488,0.44056633
Smyd3,6.6961575,1.301855,2.139714856497831e-11,1.1733497590631984e-08,0.8888888888888888,0.7276087268551744,1.7224231,1.0525684
Ipcef1,6.6548915,1.859506,2.8350940844453986e-11,1.523579560980957e-08,0.7301587301587301,0.270991818573274,0.60243624,0.2052048
Wdr17,6.6067896,1.4322352,3.927437797748998e-11,2.0692206593238345e-08,0.9047619047619048,0.6243002727142242,1.4014938,0.75817215
Lrrtm3,6.5447497,1.498589,5.95950316493874e-11,3.0794586546519984e-08,0.9206349206349206,0.6265250466484857,1.744664,0.9827571
Efcab6,6.528896,1.890103,6.625629854020348e-11,3.359069324104278e-08,0.6984126984126984,0.24799052676905411,0.4807441,0.15403657
Arpp21,6.483555,1.2031167,8.958620001041545e-11,4.4577429523701165e-08,0.9365079365079365,0.7990526769054113,2.645884,1.9003154
Ppp2r2b,6.477634,1.171094,9.317191282299516e-11,4.5518714500979635e-08,0.9365079365079365,0.7691258791445386,2.2639742,1.5745533
BC006965,6.4644628,3.5834303,1.0165925054022635e-10,4.8778286821712175e-08,0.5238095238095238,0.05676761877422133,0.34297416,0.033561043
Celf2,6.4617486,0.96550936,1.0349978477269382e-10,4.8790161698987414e-08,1.0,0.966556624084972,4.3642845,3.707086
Dpy19l1,6.4476156,1.5379827,1.1362357347144047e-10,5.263905895133802e-08,0.8095238095238095,0.42417826898234534,0.8716995,0.39136893
Grik3,6.388423,1.84162,1.6760530778038994e-10,7.633143423828946e-08,0.746031746031746,0.36113104636141813,0.9329503,0.35783586
Rimbp2,6.377082,1.2504863,1.8049406351513287e-10,8.083125811086035e-08,0.9047619047619048,0.6360700444954787,1.3671142,0.8015424
Csgalnact1,6.3740783,1.4660426,1.840664503493576e-10,8.107976263749573e-08,0.8571428571428571,0.48123295536098754,1.0418491,0.50923854
Kcnq3,6.36718,1.1365159,1.9253534573135746e-10,8.344233451292863e-08,0.9682539682539683,0.812437203961533,2.425324,1.7383037
Dlg2,6.3595304,0.8321127,2.0237134030462264e-10,8.631298276167001e-08,1.0,0.9553609875125592,4.285301,3.7192123
Hivep1,6.355479,1.5339032,2.0777813313380676e-10,8.723435058289668e-08,0.7777777777777778,0.32743648629252187,0.6093285,0.25449464
Oxr1,6.3050385,1.0417365,2.881221425434878e-10,1.1910526107913104e-07,0.9365079365079365,0.85578441222908,2.699,2.0457253
Kcnb2,6.2902327,1.18066,3.169906569618422e-10,1.2905362049340454e-07,0.8888888888888888,0.7715300703315631,2.3976908,1.6883438
B3galt1,6.27423,0.92881495,3.5136892986132895e-10,1.409146738115509e-07,0.9523809523809523,0.853236687239845,2.4732592,1.9028796
Ntm,6.252322,1.3888655,4.0439428227326197e-10,1.597952112453316e-07,0.9365079365079365,0.8149849289507679,2.8587558,1.9848198
St6gal2,6.2408013,1.398158,4.3533546088607066e-10,1.695284613624452e-07,0.7936507936507936,0.397947466628391,0.6642461,0.30586278
Cdh10,6.220692,1.2978044,4.949662824001475e-10,1.8999634297274235e-07,0.9047619047619048,0.7553107506817855,2.1911795,1.4426517
Pak5,6.1634393,1.1030412,7.118166775456035e-10,2.69387522896484e-07,0.9365079365079365,0.7411009042629539,1.7723311,1.1859901
Nwd2,6.1596227,1.4628788,7.291857935256806e-10,2.6994225760976846e-07,0.8412698412698413,0.5332280752117123,1.275695,0.66081685
Etl4,6.1587152,1.5354706,7.333749462416486e-10,2.6994225760976846e-07,0.9206349206349206,0.7121788431175542,2.4554205,1.5420977
Numb,6.128337,1.1038511,8.880250194221272e-10,3.2244908475503457e-07,0.8888888888888888,0.6548729725850437,1.2501954,0.7696475
Mark1,6.1143126,1.2589887,9.697388219507511e-10,3.4742509527755573e-07,0.8571428571428571,0.5244366298263241,0.8573685,0.44915283
Syndig1,6.0855613,1.464887,1.16083910870075e-09,4.050876214388201e-07,0.7777777777777778,0.39931103774939,0.7729014,0.35235584
Cacnb4,6.082229,1.1276336,1.1852285943738124e-09,4.053763424634194e-07,0.9047619047619048,0.7692335294961964,2.014893,1.3799704
2610316D01Rik,6.081338,1.4356706,1.1918396373133657e-09,4.053763424634194e-07,0.746031746031746,0.2965767188172815,0.5150264,0.22237821
Nyap2,6.073321,1.3367194,1.252918515553228e-09,4.2082400641144044e-07,0.8888888888888888,0.6031649203387398,1.4468787,0.8270981
Cntn4,6.068033,1.6444577,1.2948594326961863e-09,4.2954164143884596e-07,0.9206349206349206,0.6508899095737046,2.1568615,1.2369385
Hecw1,6.015137,1.1758567,1.79734537376366e-09,5.889593925979214e-07,0.9206349206349206,0.7141524328979475,1.793366,1.168565
Arhgap42,5.9978285,1.5756011,1.9997385874559337e-09,6.473852511438668e-07,0.6984126984126984,0.2751901822879288,0.47938192,0.18760785
Rspo2,5.994684,1.7875278,2.0388146425927367e-09,6.521779696007957e-07,0.7142857142857143,0.34667001578871826,0.90263367,0.35394743
Ptchd1,5.9869328,1.7489724,2.138348295365831e-09,6.759696317232928e-07,0.6825396825396826,0.2656451844409358,0.51209635,0.18146475
Lhfp,5.962749,1.4817271,2.4802910252308374e-09,7.660393085971563e-07,0.6984126984126984,0.2632051098033587,0.52914834,0.22293657
Cntnap4,5.94598,1.3962413,2.7480777647640837e-09,8.362351980354793e-07,0.7936507936507936,0.35079661260226785,0.89816487,0.44007087
B230209E15Rik,5.9446893,1.2342745,2.7698151330538762e-09,8.362351980354793e-07,0.8888888888888888,0.5936558059422994,1.1836617,0.6746314
Tenm4,5.874914,1.169739,4.2306190325881824e-09,1.2543955442700082e-06,0.9047619047619048,0.7480981771207119,2.262385,1.5738908
Kcnq5,5.874226,1.3888048,4.248232025626005e-09,1.2543955442700082e-06,0.9365079365079365,0.7819362709918186,2.675096,1.8181837
Robo2,5.8624864,1.1085802,4.5598768881417575e-09,1.3317814346127069e-06,0.9365079365079365,0.7859911009042629,2.3403206,1.677484
Gria4,5.851043,1.258591,4.884987865967241e-09,1.411393806005804e-06,0.9206349206349206,0.7919477536959955,2.449279,1.6904416
Sgcz,5.848838,1.5787227,4.950196949864796e-09,1.41501906428582e-06,0.9523809523809523,0.7474881584613177,2.6643012,1.6996319
D430041D05Rik,5.7681518,1.1192644,8.014559485032477e-09,2.2529421348474825e-06,0.9047619047619048,0.6790943017080523,1.5478667,0.9946883
Zfyve28,5.7674246,1.2016139,8.04921641032223e-09,2.2529421348474825e-06,0.8253968253968254,0.5086837950337304,0.82883656,0.44543082
Gm2824,5.730875,1.4768244,9.991396443724255e-09,2.7677198189986674e-06,0.7142857142857143,0.3503660111956366,0.5945843,0.25606245
Gfra2,5.700473,1.8648629,1.19475500870451e-08,3.275823171825529e-06,0.6190476190476191,0.21673604133773502,0.44103262,0.14166076
Slc35f4,5.6827183,1.3314705,1.3257054948406074e-08,3.598152186501729e-06,0.873015873015873,0.5925075355246161,1.4003918,0.7950954
Sorcs3,5.6630397,1.4146652,1.4871486738526037e-08,3.995968486641946e-06,0.8571428571428571,0.5840749246447539,1.605246,0.9133056
Septin11,5.649798,1.2270852,1.606366189291198e-08,4.273570248144009e-06,0.8571428571428571,0.5322233385962394,0.8946715,0.48114553
Phf24,5.640107,1.1148506,1.6994442538820864e-08,4.476869323707025e-06,0.873015873015873,0.5731663556767619,0.98627836,0.57452875
Necab1,5.617722,1.4398288,1.9349131229145867e-08,5.047681127448052e-06,0.7777777777777778,0.40785129898091,0.9240072,0.44472045
Fut9,5.6105657,0.9918541,2.0166647540703364e-08,5.210363648256724e-06,0.9047619047619048,0.7503229510549735,1.7359941,1.2091146
Sh3gl2,5.6061854,1.0668771,2.068342393028226e-08,5.2929866762541365e-06,0.9206349206349206,0.7128606286780537,1.6369709,1.0905931
B3glct,5.6043787,1.3274103,2.0900319290204632e-08,5.2980337672433815e-06,0.7142857142857143,0.32503229510549736,0.50894445,0.2346031
Tmem132d,5.5994825,1.329902,2.1499255020432286e-08,5.398925069149678e-06,0.8412698412698413,0.47660399023970146,1.1254419,0.6032453
Slc35f1,5.592842,1.2498288,2.233823386562094e-08,5.557669851566987e-06,0.9206349206349206,0.6546217884311756,1.6792209,1.0416747
Lin7a,5.562151,1.2656384,2.6646977919720444e-08,6.568846758742094e-06,0.8253968253968254,0.5027989091431032,0.9538964,0.5090557
Pcsk1,5.544232,2.0161035,2.95247240592554e-08,7.212084867929023e-06,0.6031746031746031,0.23270417683364433,0.5262028,0.15803047
Cntn3,5.5356283,1.2805561,3.101144930900871e-08,7.507005792189765e-06,0.9206349206349206,0.6631620496626955,1.7649806,1.0962565
Lrrtm4,5.526094,1.2257746,3.2743865894613705e-08,7.855604255252412e-06,0.9841269841269841,0.9203387397732166,3.8596408,3.0378406
Gucy1a2,5.5099664,1.0524843,3.589025164262139e-08,8.534257182630413e-06,0.9206349206349206,0.6988301995119851,1.574916,1.0461754
2210408F21Rik,5.4992275,1.129079,3.81458899947244e-08,8.991053194370567e-06,0.8888888888888888,0.6041696569542128,1.1776667,0.7066802
Elavl4,5.483483,1.2191546,4.1703268332073555e-08,9.744059305067967e-06,0.8253968253968254,0.538897660399024,1.0605487,0.59384733
Gm36251,5.4800415,2.958123,4.252262391368372e-08,9.849852625523116e-06,0.47619047619047616,0.08852447251327687,0.33546087,0.05001852
Ank2,5.4420214,0.44316182,5.267933319581722e-08,1.208771710439242e-05,0.9523809523809523,0.9338668006315487,2.999432,2.709998
Rap1gap2,5.4406605,1.156872,5.3083387358329196e-08,1.208771710439242e-05,0.7936507936507936,0.5164705038036458,0.86278033,0.47890624
Cdyl2,5.436961,1.42235,5.4197003495890314e-08,1.22375923019712e-05,0.7142857142857143,0.36963542414238554,0.5986535,0.2668323
Grm7,5.431908,1.0018761,5.5754565584081385e-08,1.2436140805954162e-05,1.0,0.8928520166499211,3.3472245,2.6874356
Arhgap26,5.4311185,1.0386304,5.600197385636224e-08,1.2436140805954162e-05,0.8888888888888888,0.6712358260370317,1.394666,0.9069455
Cntn5,5.4135046,1.3527476,6.180304433458367e-08,1.3611867223526747e-05,0.9365079365079365,0.766362853451988,2.6481106,1.8148217
Ankrd33b,5.4079747,1.2718242,6.374141367794568e-08,1.3924648662816265e-05,0.7777777777777778,0.4416176259509114,0.75698924,0.38440496
Gm32014,5.3831887,1.5024705,7.317778983583083e-08,1.585715494265141e-05,0.6349206349206349,0.25613607004449546,0.38445017,0.1531198
Macrod2,5.3488917,0.81817377,8.849451568376249e-08,1.8871806638275383e-05,0.9682539682539683,0.8878283335725563,3.0756373,2.5431376
Gm33228,5.3374724,1.2993698,9.425128584416528e-08,1.9941197249076547e-05,0.7619047619047619,0.41316204966269554,0.7198752,0.356496
Samd12,5.3282743,0.95310956,9.915029957348152e-08,2.0813816793276944e-05,0.9047619047619048,0.7506459021099469,1.9035769,1.3735183
Sorbs2,5.3107543,0.97151405,1.0917243277886444e-07,2.27400253392875e-05,0.9365079365079365,0.7820080378929238,2.1504986,1.5831364
Iqsec1,5.308807,0.9771767,1.1034524504583352e-07,2.2807513341396515e-05,0.8888888888888888,0.6928376632697,1.3569788,0.902283
Cadps,5.299554,0.9131654,1.1608589735383978e-07,2.3810901235860114e-05,0.9682539682539683,0.8290871250179417,2.5696409,2.0020964
Pitpnm3,5.2676973,1.3782758,1.381456525300168e-07,2.8121012753648117e-05,0.6984126984126984,0.318429740203818,0.48083293,0.21309975
Ctnna2,5.243357,0.72853875,1.576810305641528e-07,3.1856310460592376e-05,0.9523809523809523,0.8864288790010048,2.9445279,2.4735267
Nkain2,5.2350116,0.7591397,1.6497457120013725e-07,3.2944680761466636e-05,0.9523809523809523,0.9301708052246304,3.7306535,3.22093
Slit2,5.234401,1.2651963,1.6552035365828044e-07,3.2944680761466636e-05,0.873015873015873,0.5731304722262093,1.448521,0.85653275
Grk5,5.223553,1.4385414,1.7552208102481338e-07,3.467851703777012e-05,0.6507936507936508,0.2914453853882589,0.4885091,0.20895517
Nav3,5.2209797,0.7092689,1.7797888985274142e-07,3.489516248553323e-05,0.9365079365079365,0.8980551169800488,3.1619215,2.696829
Snx7,5.219697,1.488004,1.792159442874427e-07,3.489516248553323e-05,0.6825396825396826,0.35650208124013205,0.59664106,0.2553482
Fstl4,5.2107105,1.2504495,1.88118980554759e-07,3.636515832738399e-05,0.8253968253968254,0.5172240562652505,1.1336989,0.6342793
Nrg3,5.1969366,0.71224123,2.0259922730268289e-07,3.860880310370985e-05,0.9682539682539683,0.9477536959954069,4.093759,3.6106658
Mical3,5.170438,0.93462545,2.3354625493837374e-07,4.419287232531058e-05,0.9047619047619048,0.6794531362135783,1.2553002,0.8383732
Pde10a,5.161545,1.0427077,2.4492027927562336e-07,4.602103429465734e-05,0.9365079365079365,0.7450122003731879,2.025438,1.4335968
A230006K03Rik,5.1357965,1.1433988,2.809513642214096e-07,5.2108122830982666e-05,0.8888888888888888,0.6657456581024831,1.8040262,1.1930064
Slc2a13,5.134498,1.0623649,2.828977065836152e-07,5.2108122830982666e-05,0.8888888888888888,0.6628390986077222,1.4635513,0.9518071
Garnl3,5.1343417,1.1382937,2.831330827437093e-07,5.2108122830982666e-05,0.8571428571428571,0.520274149562222,1.052919,0.6139522
Stx1a,5.1195593,1.270939,3.0625042683568227e-07,5.597924468758356e-05,0.6984126984126984,0.32356107363284053,0.45363793,0.21339358
Lrfn2,5.107976,1.0246441,3.2562838221543303e-07,5.91191529062749e-05,0.8888888888888888,0.5559064159609588,0.91043746,0.5481949
Dclk1,5.104049,0.77509797,3.324613961738499e-07,5.9954615538196953e-05,0.9365079365079365,0.828154155303574,2.3482618,1.8767452
A230057D06Rik,5.1026964,0.8654599,3.3484811171906087e-07,5.997815753019562e-05,0.8888888888888888,0.7887182431462609,2.0687606,1.567664
Negr1,5.101453,0.78649575,3.370562630092869e-07,5.997815753019562e-05,0.9365079365079365,0.902397014496914,3.0651238,2.5532122
Dok5,5.0789504,1.2396328,3.7952570524229875e-07,6.709115592013531e-05,0.6984126984126984,0.34943304148126886,0.5200577,0.25376323
Astn2,5.069205,1.192285,3.9948093869150593e-07,7.015720799111611e-05,0.9047619047619048,0.6344194057700588,1.6478764,1.0424567
Dgkb,5.0673356,1.0410401,4.0342265946464787e-07,7.038478823594496e-05,0.9047619047619048,0.7792808956509258,2.246881,1.6312894
Sergef,5.0661154,1.1753557,4.060157118188117e-07,7.038478823594496e-05,0.7777777777777778,0.49601693698866084,0.78242993,0.42230672
Kcnip4,5.0512547,1.0720567,4.389172673727476e-07,7.521766020963878e-05,0.9841269841269841,0.9527773790727716,4.427147,3.697145
Cnr1,5.0510044,1.0285007,4.3949284156729773e-07,7.521766020963878e-05,0.7777777777777778,0.4406128893354385,0.7262601,0.42083248
Satb1,5.042737,1.1730217,4.589193608587621e-07,7.804533687515783e-05,0.7936507936507936,0.46504951916176257,0.8825607,0.48763585
Prkcb,5.035401,0.91522586,4.76850319246168e-07,8.058470489399078e-05,0.9365079365079365,0.7978685230371753,2.0278666,1.5037644
Ldlrad4,5.026938,0.8560943,4.983736773857885e-07,8.369562944597586e-05,0.9047619047619048,0.744007463757715,1.6171516,1.1728446
Elavl2,5.022323,1.1198981,5.105017138928592e-07,8.493648630931531e-05,0.8888888888888888,0.5418401033443376,1.1768701,0.70932424
Rnf144a,5.021729,1.2853054,5.12084509940792e-07,8.493648630931531e-05,0.6507936507936508,0.298980910004306,0.4643918,0.21712273
Tox,5.01397,1.5873361,5.331831691850899e-07,8.789344635584887e-05,0.7142857142857143,0.4134132338165638,1.2140256,0.580933
Csmd2,4.9920855,0.99347967,5.973077765634788e-07,9.78637802211017e-05,0.9206349206349206,0.7252045356681498,1.7231663,1.1974173
Cacna1b,4.981472,0.9588944,6.310245208815054e-07,0.00010276138712779425,0.9047619047619048,0.6524328979474666,1.2801782,0.8485119
Slc26a4,4.975512,1.49307,6.507541752715638e-07,0.00010533593186474049,0.6190476190476191,0.27565666714511267,0.46049994,0.1887814
Lingo2,4.971077,1.22338,6.658192814893113e-07,0.0001071291263090886,0.9841269841269841,0.8828405339457442,3.4323597,2.6265998
Cnih3,4.9676595,1.1476477,6.776590779445639e-07,0.00010838511562125258,0.7301587301587301,0.3912013779245012,0.5834537,0.3057011
Gpc6,4.9631777,1.4010222,6.934913050863854e-07,0.00011026101400988862,0.8412698412698413,0.5514209846418832,1.6320707,0.9392177
Osbpl10,4.961066,1.0827832,7.010744849858518e-07,0.000110811008303352,0.7777777777777778,0.42259939715803074,0.6198379,0.3403019
Cit,4.9582343,1.0926654,7.113670270635565e-07,0.00011178030419413897,0.8412698412698413,0.43401033443375914,0.78445125,0.44375396
Gm30439,4.956013,1.112548,7.195435994771041e-07,0.00011240777045319645,0.8253968253968254,0.5154657671881728,1.0076182,0.5901613
Kcnma1,4.948051,0.79578125,7.49603100427273e-07,0.00011642679369064061,0.9523809523809523,0.8572915171522894,2.723892,2.2194653
Nlk,4.9464865,0.8586283,7.556492259149989e-07,0.00011669134885250588,0.9047619047619048,0.755992536242285,1.6062376,1.1622438
Hmgcr,4.9261665,1.1622803,8.385853850948494e-07,0.0001282271221463723,0.6666666666666666,0.3363714654801206,0.46710107,0.23587164
Ncald,4.9258614,1.0106874,8.39894808253127e-07,0.0001282271221463723,0.9365079365079365,0.7014496914023253,1.5490909,1.0437747
Sgsm1,4.92339,1.0605376,8.505773515676162e-07,0.00012912436969842852,0.7777777777777778,0.4320726281039185,0.5942111,0.3286742
Gabra3,4.9048533,1.0534439,9.349727991508962e-07,0.0001411388714223853,0.7777777777777778,0.4289866513563944,0.67193717,0.37952754
Large1,4.899722,0.76196593,9.597223105898474e-07,0.0001440655781315598,0.9206349206349206,0.8455576288215875,2.4052005,1.9379448
Gm57223,4.885409,1.0639315,1.0321435576139377e-06,0.00015322484747561606,0.7936507936507936,0.44725132768767045,0.6505406,0.36354828
Fat3,4.884103,1.0313168,1.039008359061457e-06,0.0001533964538900074,0.9206349206349206,0.7381943447681929,1.9047978,1.3343719
Coro2a,4.879942,1.5052394,1.0611712837127933e-06,0.00015496561083349323,0.5396825396825397,0.1871321946318358,0.26998976,0.10362743
Clstn2,4.8665514,1.1186105,1.1356231467596398e-06,0.00016449015910564285,0.9365079365079365,0.7514712214726568,2.263039,1.602668
Dmd,4.8660274,0.79635423,1.1386367545087298e-06,0.00016449015910564285,0.9365079365079365,0.8748026410219607,2.7887173,2.281034
Fhl2,4.8608265,1.0691276,1.1689681705316547e-06,0.00016796884888869285,0.6825396825396826,0.3017798191474092,0.36842042,0.19252361
Spock1,4.8553276,1.1528127,1.2018776631185332e-06,0.00017177900429784569,0.873015873015873,0.610772211855892,1.4955221,0.938786
